NEW-JLPT::NEW-N5,0b480cfe-2ed7-11ef-a183-99ad05e145f0,〜頃,,接尾,〜ごろ,大概……，……左右；……时候，时期,大概……，……左右；……時候，時期,,[sound:ゴロ_ゴ＼ロ_1_NHK-2016-local.mp3],,6時頃に起きる,6 時[じ] <b>頃[ごろ]</b>に 起[お]きる,六点左右起床,六點左右起床,[sound:hypertts-d60f32672c5b9c1bd600c8c62c8723cc2874aa8eb90260f16ab29659.mp3],,食べ頃,食[た]べ <b>頃[ごろ]</b>,食物好吃的季节,食物好吃的季節,[sound:食べ頃_タベコ゚ロ━_0_NHK-2016-local.mp3],,,,,,,,,,,,,628,,,NEW-JLPT-v2::N5 NEW-JLPT-v2::v25.05.27
NEW-JLPT::NEW-N5,0b481546-2ed7-11ef-a183-99ad05e145f0,〜冊,,接尾,〜さつ,（用来数笔记本，书本等）……册，……本,（用來數筆記本，書本等）……冊，……本,,[sound:さつ_サツ━_0_NHK-2016-local.mp3],,ノート3冊,ノート3 <b>冊[さつ]</b>,三个本子,三個本子,[sound:hypertts-724da6240a48e07e1cf0330058e7916bb998bfd83e9a5bb09b142e81.mp3],,,,,,,,,,,,,,,,,,,6393,,,NEW-JLPT-v2::N5 NEW-JLPT-v2::v25.05.27
NEW-JLPT::NEW-N5,0b481da2-2ed7-11ef-a183-99ad05e145f0,〜山,,接尾,〜さん,……山,……山,,[sound:さん_サ＼ン_1_NHK-2016-local.mp3],,富士山,富士[ふじ] <b>山[さん]</b>,富士山,富士山,[sound:hypertts-c7b0f625b159f56d857484999420d92d4a3f948c609c8bf22720d489.mp3],,,,,,,,,,,,,,,,,,,11401,,,NEW-JLPT-v2::N5 NEW-JLPT-v2::v25.05.27
NEW-JLPT::NEW-N5,0b4825c2-2ed7-11ef-a183-99ad05e145f0,〜時,,接尾,〜じ,……点（钟）；……时候,……點（鐘）；……時候,,[sound:じ_ジ━_0_NHK-2016-local.mp3],,午前10時,午前[ごぜん]10 <b>時[じ]</b>,上午十点,上午十點,[sound:hypertts-94df5ded2061755bfa1b58382cf07ed24ee542ead1b3cc9b0b8808c1.mp3],,非常時,非常[ひじょう] <b>時[じ]</b>,紧急时,緊急時,[sound:非常時_ヒジョ＼ージ_2_NHK-2016-local.mp3],,,,,,,,,,,,,1166,,,NEW-JLPT-v2::N5 NEW-JLPT-v2::v25.05.27
NEW-JLPT::NEW-N5,f64e48fe-2ed6-11ef-a183-99ad05e145f0,〜 人[にん],,接尾,〜にん,……个人；……人,……個人；……人,,[sound:人_ニ＼ン_1_NHK-2016-local.mp3],,彼には3人の息子がいます,彼[かれ]には3 <b>人[にん]</b>の 息子[むすこ]がいます,他有三个儿子,他有三個兒子,[sound:hypertts-3ee8c2d1c65be8e3b0724591d6f0f2b199fde9f41351143aa7e61640.mp3],,保証人,保証[ほしょう] <b>人[にん]</b>,保证人,保證人,[sound:保証人_ホショーニン━_0_NHK-2016-local.mp3],,,,,,,,,,,,,332,,,NEW-JLPT-v2::N5 NEW-JLPT-v2::v25.05.27
NEW-JLPT::NEW-N5,0b48318e-2ed7-11ef-a183-99ad05e145f0,台,①,接尾・名,だい,（家具、汽车、机器等）……台，……辆；台子,（傢俱、汽車、機器等）……臺，……輛；臺子,,[sound:だい_ダイ━_0_NHK-2016-local.mp3],,バス2台,バス2 <b>台[だい]</b>,两辆公共汽车,兩輛公共汽車,[sound:hypertts-61ac05ae0eb16fb9cef1a5adff1b3922dde3c9af345e6a8d34396e96.mp3],,台に載せる,<b>台[だい]</b>に 載[の]せる,放到台子上,放到檯子上,[sound:hypertts-25c60250182bccb01733ce7f3b7b1536fcbfd326247f2fe9556aa8c0.mp3],,,,,,,,,,,,,2106,,,NEW-JLPT-v2::N5 NEW-JLPT-v2::v25.05.27
NEW-JLPT::NEW-N5,0b483a30-2ed7-11ef-a183-99ad05e145f0,〜達,,接尾,〜たち,……们（人的复数）,……們（人的複數）,,[sound:たち_タ＼チ_1_NHK-2016-local.mp3],,子ども達,子[こ]ども <b>達[たち]</b>,孩子们,孩子們,[sound:hypertts-42364fa32d4455a2f0f2751b0eaaa3e17f876643a207f004d70db831.mp3],,,,,,,,,,,,,,,,,,,1302,,,NEW-JLPT-v2::N5 NEW-JLPT-v2::v25.05.27
NEW-JLPT::NEW-N5,efd1229e-2ed6-11ef-a183-99ad05e145f0,〜 中[じゅう],,接尾,〜じゅう,（附在表示年月、时间、地点的词语后）整整……，整个……,（附在表示年月、時間、地點的詞語後）整整……，整個……,,[sound:じゅう_ジュ＼ー_1_NHK-2016-local.mp3],,一日中,一[いち] 日[にち] <b>中[じゅう]</b>,一整天,一整天,[sound:一日中_イチニチジュー━_0_NHK-2016-local.mp3],,,,,,,,,,,,,,,,,,,2538,,,NEW-JLPT-v2::N5 NEW-JLPT-v2::v25.05.27
NEW-JLPT::NEW-N5,f28091d2-2ed6-11ef-a183-99ad05e145f0,中[ちゅう],①,接頭・接尾・名,ちゅう,正在……；中间，中,正在……；中間，中,,[sound:ちゅう_チュー━_0_NHK-2016-local.mp3],,会議中,会議[かいぎ] <b>中[ちゅう]</b>,正在开会,正在開會,[sound:hypertts-c6e60507e69e4250427740e5d0809487577e3b595493d877a0479321.mp3],,大中小,大[だい] <b>中[ちゅう]</b> 小[しょう],大中小,大中小,[sound:hypertts-8d7729b5c685f67cd1c7d0a8fa9f3c426d6be0e502cf24064e3a3f96.mp3],,,,,,,,,,,,,327,,,NEW-JLPT-v2::N5 NEW-JLPT-v2::v25.05.27
NEW-JLPT::NEW-N5,0b4849bc-2ed7-11ef-a183-99ad05e145f0,度[ど],⓪,接尾・名,ど,（角度，经纬度，温度等）……度；……次,（角度，經緯度，溫度等）……度；……次,,[sound:度_ド━_0_NHK-2016-local.mp3],,何度も電話する,何[なん] <b>度[ど]</b>も 電話[でんわ]する,打好几次电话,打好幾次電話,[sound:hypertts-757c7f7a8603849884b23f17e3d3809a78958c0cef674e72784c9dae.mp3],,温度は0度に下がった,温度[おんど]は0 <b>度[ど]</b>に 下[さ]がった,温度降到零度,溫度降到零度,[sound:hypertts-6c27c50af3e4deacade6658db15c4a88f269f853cb704633cc6ec08f.mp3],,,,,,,,,,,,,1228,,,NEW-JLPT-v2::N5 NEW-JLPT-v2::v25.05.27
NEW-JLPT::NEW-N5,0b485308-2ed7-11ef-a183-99ad05e145f0,〜ら,,接尾,〜ら,……们，……等,……們，……等,,[sound:ら_ラ＼_1_NHK-2016-local.mp3],,彼ら,彼[かれ]<b>ら</b>,他们,他們,[sound:hypertts-bd921dfbfd29c3cee35ea29fe49d3aabc19b0c7e6be4809329ce84a2.mp3],,,,,,,,,,,,,,,,,,,15465,,,NEW-JLPT-v2::N5 NEW-JLPT-v2::v25.05.27
NEW-JLPT::NEW-N5,0b485b46-2ed7-11ef-a183-99ad05e145f0,日[にち],,接尾・名,にち,……号；……天；日本；星期日,……號；……天；日本；星期日,,[sound:googletts-0ce85f04-e3146a92-d4764740-eb7a10d0-ab854043.mp3],,何日でできますか,何[なん] <b>日[にち]</b>でできますか,几天可以做好呢？,幾天可以做好呢？,[sound:hypertts-46d07b32e978328983509f39aa2dd0bd89ee67582e55f322c63d5b7f.mp3],,土日サービス,土[ど] <b>日[にち]</b>サービス,星期六星期日服务,週六週日服務,[sound:hypertts-6b628405a344ed6101939bd8c9932c78eb2e8cb058b4b814b4897006.mp3],,対日貿易,対[たい] <b>日[にち]</b> 貿易[ぼうえき],对日贸易,對日貿易,[sound:hypertts-4a4950433d4622c1774a3b7af1760d32f5f1053ac5a786eeda009019.mp3],,,,,,,2930,,,NEW-JLPT-v2::N5 NEW-JLPT-v2::v25.05.27
NEW-JLPT::NEW-N5,0b486370-2ed7-11ef-a183-99ad05e145f0,〜杯,,接尾・名,〜はい,……杯,……杯,,[sound:杯_ハ＼イ_1_NHK-2016-local.mp3],,ビール1杯,ビール 1[いっ] <b>杯[ぱい]</b>,一杯啤酒,一杯啤酒,[sound:hypertts-709c09efcd094e65baec7d69755b60903c6521bf8789ee1cb8f73af6.mp3],,,,,,,,,,,,,,,,,,,5901,,,NEW-JLPT-v2::N5 NEW-JLPT-v2::v25.05.27
NEW-JLPT::NEW-N5,0b486b86-2ed7-11ef-a183-99ad05e145f0,〜番,,接尾・名,〜ばん,（表达顺序或序号）……号,（表達順序或序號）……號,,[sound:番_バ＼ン_1_NHK-2016-local.mp3],,成績はクラスで2番です,成績[せいせき]はクラスで2 <b>番[ばん]</b>です,成绩在班里第二,成績在班裡第二,[sound:hypertts-eae94fc315c345ec1779caad3305b4fcb5b31a452891919ee48b1e6d.mp3],,,,,,,,,,,,,,,,,,,1118,,,NEW-JLPT-v2::N5 NEW-JLPT-v2::v25.05.27
NEW-JLPT::NEW-N5,0b4873a6-2ed7-11ef-a183-99ad05e145f0,〜番目,,接尾・名,〜ばんめ,第……号，第……个,第……號，第……個,,[sound:googletts-9a7cd9d8-baa07b90-273f9eb5-94418059-dd1c2409.mp3],,3番目のおば,3 <b>番[ばん] 目[め]</b>のおば,三大娘,三大娘,[sound:hypertts-c02dabf221aa8f78ab8065aba3403ca39421e484fe7030403fdc3990.mp3],,,,,,,,,,,,,,,,,,,7739,,,NEW-JLPT-v2::N5 NEW-JLPT-v2::v25.05.27
NEW-JLPT::NEW-N5,0b487bb2-2ed7-11ef-a183-99ad05e145f0,〜匹,,接尾,〜ひき,（猫、狗、鸟、鱼、虫等小动物）……只，……条,（貓、狗、鳥、魚、蟲等小動物）……隻，……條,,[sound:匹_ヒキ＼_2_NHK-2016-local.mp3],,1匹の子イヌ,1[いっ] <b>匹[ぴき]</b>の 子[こ]イヌ,一只小狗,一隻小狗,[sound:hypertts-a4507c0d5d2e8233ae57af6f0b67ec5a9722eec267ee1bd8aa0c9b10.mp3],,,,,,,,,,,,,,,,,,,3390,,,NEW-JLPT-v2::N5 NEW-JLPT-v2::v25.05.27
NEW-JLPT::NEW-N5,0b488440-2ed7-11ef-a183-99ad05e145f0,〜分,,接尾・名,〜ふん,……分钟,……分鐘,,[sound:分_フ＼ン_1_NHK-2016-local.mp3],,15分,15 <b>分[ふん]</b>,十五分钟,十五分鐘,[sound:hypertts-9656e24ac6c6ed05d8a13b5c5bbfbb71f0fc75c97ef6489548d9bd5e.mp3],,,,,,,,,,,,,,,,,,,924,,,NEW-JLPT-v2::N5 NEW-JLPT-v2::v25.05.27
NEW-JLPT::NEW-N5,0b488c88-2ed7-11ef-a183-99ad05e145f0,〜本,,接尾・名,〜ほん,（细长物的）……支，把，瓶,（細長物的）……支，把，瓶,,[sound:本_ホ＼ン_1_NHK-2016-local.mp3],,指三本,指[ゆび] 三[さん] <b>本[ぼん]</b>,三根手指,三根手指,[sound:hypertts-e4d5ca8451f59575222835f81a48e04ea78a92ade2cb5301084974e1.mp3],,,,,,,,,,,,,,,,,,,387,,,NEW-JLPT-v2::N5 NEW-JLPT-v2::v25.05.27
NEW-JLPT::NEW-N5,0b4894b2-2ed7-11ef-a183-99ad05e145f0,〜枚,,接尾,〜まい,……张，……枚,……張，……枚,,[sound:まい_マイ━_0_NHK-2016-local.mp3],,紙5枚,紙[かみ]5 <b>枚[まい]</b>,五张纸,五張紙,[sound:hypertts-22ba27387061896bd320baa878cf5e2aa59602a2ab47ca278f252d62.mp3],,,,,,,,,,,,,,,,,,,2105,,,NEW-JLPT-v2::N5 NEW-JLPT-v2::v25.05.27
NEW-JLPT::NEW-N5,0b489d04-2ed7-11ef-a183-99ad05e145f0,〜末,,接尾・名,〜まつ,……末，……尾,……末，……尾,,[sound:まつ_マ＼ツ_1_NHK-2016-local.mp3],,20世紀末,20 世紀[せいき] <b>末[まつ]</b>,二十世纪末,二十世紀末,[sound:hypertts-9331b0fec08a445f30214a57151229e6056f83f1f9618535157b5dc2.mp3],,,,,,,,,,,,,,,,,,,8045,,,NEW-JLPT-v2::N5 NEW-JLPT-v2::v25.05.27
NEW-JLPT::NEW-N5,0b48a51a-2ed7-11ef-a183-99ad05e145f0,〜様,,接尾,〜さま,（表达敬意）……先生，……女士,（表達敬意）……先生，……女士,,[sound:さま_サマ＼_2_NHK-2016-local.mp3],,お父様,お 父[とう] <b>様[さま]</b>,父亲；令尊,父親；令尊,[sound:hypertts-cf74b2852b7167f078f9138f4357506cca630f300a4a086ae3480e45.mp3],,,,,,,,,,,,,,,,,,,457,,,NEW-JLPT-v2::N5 NEW-JLPT-v2::v25.05.27
NEW-JLPT::NEW-N5,0b48b5e6-2ed7-11ef-a183-99ad05e145f0,ああ(嘆),①,感,ああ,（悲伤、快乐或惊讶时）啊，哎呀；（答应时）啊,（悲傷、快樂或驚訝時）啊，哎呀；（答應時）啊,,[sound:ああ_ア＼ー_1_NHK-2016-local.mp3],,ああ、そうでしたか,<b>ああ</b>、そうでしたか,啊！是吗！,啊！是嗎！,[sound:hypertts-31fa20d0ea137035899c98f1b668a59fc1513aff13ad1aad5dcdd2b9.mp3],,ああ、いいよ,<b>ああ</b>、いいよ,啊，好的,啊，好的,[sound:hypertts-dff0f2016d9cb23474b054d816180f29671b20fcaa31979d135cdea6.mp3],,,,,,,,,,,,,416,,,NEW-JLPT-v2::N5 NEW-JLPT-v2::v25.05.27
NEW-JLPT::NEW-N5,0b48be4c-2ed7-11ef-a183-99ad05e145f0,アイスクリーム,⑤,名,(英) ice cream,冰激凌,冰激凌,,[sound:アイスクリーム_アイスクリ＼ーム_5_NHK-2016-local.mp3],,バニラアイスクリーム,バニラ<b>アイスクリーム</b>,香草冰激凌,香草冰激凌,[sound:hypertts-7c1bfee3bef1545465213e8db96f0c66cdb1062b79384a30649dca49.mp3],,,,,,,,,,,,,,,,,,,13808,,,NEW-JLPT-v2::N5 NEW-JLPT-v2::v25.05.27 NEW-JLPT-v2::外
NEW-JLPT::NEW-N5,0b48c680-2ed7-11ef-a183-99ad05e145f0,あさって,②,名,あさって,后天,後天,明後日,[sound:あさって_アサ＼ッテ_2_NHK-2016-local.mp3],,あさっては日曜日だ,<b>あさって</b>は 日曜日[にちようび]だ,后天是星期日,後天是星期日,[sound:hypertts-6bc9415097b387c9306a72eb9cdb80cd80b1aa4fb4f4b98627119a50.mp3],,,,,,,,,,,,,,,,,,,12540,,,NEW-JLPT-v2::N5 NEW-JLPT-v2::v25.05.27
NEW-JLPT::NEW-N5,0b48cf04-2ed7-11ef-a183-99ad05e145f0,あそこ,⓪,代,あそこ,（指代远处）那里；（指代自己和对方都知道的地方）那里,（指代遠處）那裡；（指代自己和對方都知道的地方）那裡,,[sound:あそこ_アソコ━_0_NHK-2016-local.mp3],,その本はあそこにあります,その 本[ほん]は<b>あそこ</b>にあります,那本书在那里,那本書在那裡,[sound:hypertts-df1f8ed5875698ddaed6b4aa6ba2844030344d4027894b29733b9199.mp3],,あそこで会おう,<b>あそこ</b>で 会[あ]おう,在那里见面吧,在那裡見面吧,[sound:hypertts-c732a520624fb4b99156d175f978a1f97e7b8ec4bcbdce7db93ac73f.mp3],,,,,,,,,,,,,824,,,NEW-JLPT-v2::N5 NEW-JLPT-v2::v25.05.27
NEW-JLPT::NEW-N5,0b48d72e-2ed7-11ef-a183-99ad05e145f0,あたし,⓪,代,あたし,（女性用语）我,（女性用語）我,,[sound:あたし_アタシ━_0_NHK-2016-local.mp3],,あたし、これ好き！,<b>あたし</b>、これ 好[す]き！,我喜欢这个！,我喜歡這個！,[sound:hypertts-d634d1d1af9b35fdf1622947c22cb820cd88d95b19a74a7c42823905.mp3],,,,,,,,,,,,,,,,,,,3017,,,NEW-JLPT-v2::N5 NEW-JLPT-v2::v25.05.27
NEW-JLPT::NEW-N5,0b48df3a-2ed7-11ef-a183-99ad05e145f0,あちら,⓪,代,あちら,（远处）那边；那个人，那位,（遠處）那邊；那個人，那位,,[sound:あちら_アチラ━_0_NHK-2016-local.mp3],,あちらから誰か来る,<b>あちら</b>から 誰[だれ]か 来[く]る,有人从那边走来,有人從那邊走來,[sound:hypertts-43fb1a82c1eceed75bf6282921f85e39e939c0dbe695645827dc9058.mp3],,あちらはどなたですか,<b>あちら</b>はどなたですか,那位是谁？,那位是誰？,[sound:hypertts-0774832dfe1c5def2c30830e1bbf784490b04f35e7ed694ebb674a76.mp3],,,,,,,,,,,,,2718,,,NEW-JLPT-v2::N5 NEW-JLPT-v2::v25.05.27
NEW-JLPT::NEW-N5,0b48e796-2ed7-11ef-a183-99ad05e145f0,あっち,③,代,あっち,那边；那个人,那邊；那個人,「あちら」のくだけた言い方,[sound:あっち_アッチ＼_3_NHK-2016-local.mp3],,あっちへ行け,<b>あっち</b>へ 行[い]け,那边去！；躲开！；滚开！,那邊去！；躲開！；滾開！,[sound:hypertts-fd260278199302cbf403949255213d48a56e99ea0e018ec43bcbccab.mp3],,あっちが兄でこっちは弟です,<b>あっち</b>が 兄[あに]でこっちは 弟[おとうと]です,那是哥哥，这是弟弟,那是哥哥，這是弟弟,[sound:hypertts-e9cf533de9b18135a57977f3b8bc810a5513263ffab9c64f6b89946d.mp3],,,,,,,,,,,,,1715,,,NEW-JLPT-v2::N5 NEW-JLPT-v2::v25.05.27
NEW-JLPT::NEW-N5,0b48efca-2ed7-11ef-a183-99ad05e145f0,あなた,①②,代,あなた,你,你,,[sound:あなた_アナ＼タ_2_NHK-2016-local.mp3],,あなた、何してるの,<b>あなた</b>、 何[なに]してるの,你在做什么呢？,你在做什麼呢？,[sound:hypertts-4602e3e63154e81423a7a633fbc0a3939cf6546e8afecd229ec04998.mp3],,,,,,,,,,,,,,,,,,,110,,,NEW-JLPT-v2::N5 NEW-JLPT-v2::v25.05.27
NEW-JLPT::NEW-N5,0b48fc04-2ed7-11ef-a183-99ad05e145f0,あの,⓪,連体,あの,（指代远处事物）那个；（指代自己和对方都知道的事物）那个,（指代遠處事物）那個；（指代自己和對方都知道的事物）那個,,[sound:あの_アノ━_0_NHK-2016-local.mp3],,あの黒いカバンは誰のですか？,<b>あの</b> 黒[くろ]いカバンは 誰[だれ]のですか？,那个黑色的包是谁的？,那個黑色的包是誰的？,[sound:hypertts-845b2cc0b65338c9d7435816a676a872acda3b313cf56233e8954d41.mp3],,あの話はなかったことにしよう,<b>あの</b> 話[はなし]はなかったことにしよう,那件事就当作没发生过吧,那件事就當作沒發生過吧,[sound:hypertts-cafafd6d3d33fd96f804b002509bdf1c0d8c684060520feb4ec4220a.mp3],,,,,,,,,,,,,45,,,NEW-JLPT-v2::N5 NEW-JLPT-v2::v25.05.27
NEW-JLPT::NEW-N5,0b490438-2ed7-11ef-a183-99ad05e145f0,あのう,⓪,感,あのう,（带着顾虑和犹豫的心情呼唤对方）不好意思，那个……,（帶著顧慮和猶豫的心情呼喚對方）不好意思，那個……,,[sound:googletts-e7ca0477-4a7a9175-72b9e953-95a2c43d-037d3373.mp3],,あのう、質問ですが,<b>あのう</b>、 質問[しつもん]ですが,那个，我有个问题,那個，我有個問題,[sound:hypertts-8168cfa2670422e0ec26309176df4d400311c25b6f863952831e3686.mp3],,,,,,,,,,,,,,,,,,,8334,,,NEW-JLPT-v2::N5 NEW-JLPT-v2::v25.05.27
NEW-JLPT::NEW-N5,0b490c94-2ed7-11ef-a183-99ad05e145f0,アパート,②,名,(英) apartment house,公寓,公寓,,[sound:アパート_アパ＼ート_2_NHK-2016-local.mp3],,アパートに住む,<b>アパート</b>に 住[す]む,住在公寓里,住在公寓裡,[sound:hypertts-f9bb5b06f206287b784b7077c713a20bfa9a8765d57745639f3359c1.mp3],,,,,,,,,,,,,,,,,,,4905,,,NEW-JLPT-v2::N5 NEW-JLPT-v2::v25.05.27 NEW-JLPT-v2::外
NEW-JLPT::NEW-N5,0b4914dc-2ed7-11ef-a183-99ad05e145f0,あまり,⓪,ナ形・副・名,あまり,（后接否定）不太，不很；（后接肯定）太，过分,（後接否定）不太，不很；（後接肯定）太，過分,,[sound:あまり_アマリ━_0_NHK-2016-local.mp3],,あまり期待しないでください,<b>あまり</b> 期待[きたい]しないでください,不要太期待,不要太期待,[sound:hypertts-cbd2c5f8696877c063b658ac442fe0a31bf4ecd70cc823168bb74480.mp3],,あまりのうれしさに涙が出る,<b>あまり</b>のうれしさに 涙[なみだ]が 出[で]る,喜极而泣,喜極而泣,[sound:hypertts-24d2d510cd49cfae5cc5eda71dfc4afb700866dd2b9f9074ec841a79.mp3],,,,,,,,,,,,,306,,,NEW-JLPT-v2::N5 NEW-JLPT-v2::v25.05.27
NEW-JLPT::NEW-N5,0b491d6a-2ed7-11ef-a183-99ad05e145f0,飴[あめ],⓪,名,あめ,糖果；麦芽糖,糖果；麥芽糖,,[sound:あめ_アメ━_0_NHK-2016-local.mp3],,のどあめ,のど<b>あめ</b>,润喉糖,潤喉糖,[sound:hypertts-c099b0e2c0af35574996dbc93591095081870c690fb9539ca51987c8.mp3],,,,,,,,,,,,,,,,,,,10235,,,NEW-JLPT-v2::N5 NEW-JLPT-v2::v25.05.27
